TransactionID,DeviceType,DeviceInfo,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11
1148179,mobile,MacOS,-0.8168,,1.2844,,,,0.5542,1.3012,0.3871,,
1130287,desktop,rv:11.0,,-0.3669,1.1283,,-0.0809,-0.0058,2.4996,-0.2774,1.0253,,-0.6668
1045147,desktop,Trident/7.0,-0.7365,,,,0.8563,-0.3668,,,,,
1015151,mobile,Pixel,0.4308,1.0118,1.0862,-0.2624,,,-0.8513,,,,
1028885,mobile,Windows,,,-2.0466,-0.1389,2.033,-0.2943,,-0.9592,0.0214,-0.9692,
1044881,mobile,Windows,,-1.1991,0.359,2.3866,0.8388,0.5333,-0.5585,-0.0004,-0.3763,,
1089739,mobile,MacOS,,0.9661,0.4577,0.0768,,,0.255,,,-1.7446,1.8874
1038247,mobile,Xiaomi,-0.6226,0.7122,1.5404,,-1.6548,-1.6228,0.8124,0.4581,,0.9208,-2.0074
1113313,mobile,rv:11.0,-2.4713,0.1469,1.0139,0.7957,,-0.3268,,,,,
1008188,mobile,,-0.8625,-0.4682,-1.3485,0.5252,,0.0353,,,0.6367,,
1107420,mobile,Linux,-0.2585,-1.4605,0.1592,0.7497,-0.5917,0.2842,,-0.0393,,-2.0963,0.1644
1051999,desktop,Huawei,0.8834,-0.2408,-0.7263,1.7559,,,0.1884,1.2047,1.1876,0.0674,
1117604,mobile,SM-G973F,,-0.3261,,,-0.133,-0.5678,0.5425,0.4853,-0.7831,-0.0663,
1126036,mobile,,0.4105,0.9305,0.2861,-0.4302,2.6573,1.6857,-0.1533,-0.2984,,0.1788,-0.7037
1065704,desktop,Trident/7.0,0.941,0.0031,-1.1023,1.7155,-1.315,,-1.1281,0.6243,-0.2397,,
1060130,mobile,Pixel,-0.964,0.6811,,-1.0241,-1.7665,2.2623,2.7043,,-0.8488,,
1088563,mobile,Trident/7.0,1.0528,0.6442,0.3317,0.158,0.1148,,,,,,
1153415,mobile,,0.5781,,0.7566,-0.7546,,,,-0.5955,0.5552,,-1.167
1125107,mobile,Tecno,,1.2647,-0.4001,0.8289,1.7687,1.8394,-1.4776,-0.6554,,,0.589
1092357,mobile,SM-G973F,-1.1171,0.6655,0.7212,,0.3083,-1.1323,-2.7761,,0.5271,1.047,-1.032
1095976,mobile,MacOS,-1.839,-0.1423,-0.8601,1.7423,-1.2263,0.3741,0.0677,0.5441,,,
1114335,desktop,Windows,-0.274,-0.5419,,-0.8388,0.4188,,0.9076,0.7997,,,
1086239,mobile,Trident/7.0,,0.3043,0.4538,-1.5253,,0.7077,0.4717,,-0.2163,0.7432,
1010172,mobile,Tecno,0.046,1.2573,-0.0695,-1.0833,0.36,,-1.0367,,,,1.4384
1137597,mobile,Huawei,,-0.0824,-0.4208,0.8271,,,,0.364,1.0675,1.0272,
1127362,mobile,Pixel,-0.905,0.515,,,1.7336,,-0.8778,,1.7595,,0.2271
1147143,mobile,,,0.0411,0.1848,-0.5577,2.062,-0.9133,,-0.3151,0.4348,,
1121259,mobile,Xiaomi,,0.7557,,,0.7745,,0.9513,,2.334,,
1134858,desktop,iOS Device,0.7797,2.8023,1.5292,,,,-1.0207,,1.1536,,0.3293
1016005,mobile,SM-G973F,,-1.1994,-1.327,,-0.0574,,,,,,
1101975,mobile,Windows,0.5606,,0.1324,1.2182,-0.2126,,,,,-0.0039,
1083704,mobile,MacOS,0.6874,,0.2874,,1.0244,-1.9534,0.5536,-0.1313,1.7752,,1.4535
1053085,mobile,Trident/7.0,-0.3041,1.2539,,-1.6075,,0.9332,,0.0659,0.6753,1.4533,
1142932,mobile,Tecno,-1.9992,-0.8496,,0.162,-0.8109,,-2.1233,,-1.554,2.1109,
1094328,mobile,Trident/7.0,0.3616,-0.4963,-0.2778,-0.7367,-2.1217,-1.646,0.2292,,-0.7659,-0.7867,0.4729
1077569,mobile,Windows,-0.9125,-1.0257,0.2688,0.099,-0.5677,,0.3667,2.4936,1.4534,,-1.1327
1105283,desktop,Infinix,,0.5056,-0.4845,0.6352,,1.2648,0.1408,0.4436,-0.235,1.2918,
1076308,mobile,MacOS,-0.3812,0.3282,1.1995,,-0.2406,0.6381,-0.4227,0.0614,0.086,,-0.5548
1044429,mobile,iOS Device,,-0.1941,,-0.984,0.3978,,,,0.0219,0.278,1.6893
1103748,mobile,SM-G973F,-0.5595,-1.3793,,,-1.7961,,,0.7478,-0.2454,,
1150878,mobile,Xiaomi,-1.0655,1.756,-0.5632,1.4583,-0.5276,0.6815,-0.5096,,-0.0329,,
1139864,mobile,Huawei,-0.5879,,-1.0891,1.4934,1.5004,-0.9157,-2.1934,1.3787,,-1.129,
1100866,mobile,Trident/7.0,0.9793,,,0.5499,,0.0586,,-0.2338,,0.5904,0.3095
1112665,desktop,,0.6859,1.2814,-1.2464,0.2556,-0.8103,-1.9051,,,,,-0.9383
1028499,mobile,MacOS,1.8614,0.741,0.1415,-1.7764,0.2017,,,,,,-1.1156
1074584,mobile,Pixel,,,-0.4263,,,-0.9558,,0.4641,-0.3288,,-0.3192
1111799,mobile,samsung,,0.1737,,,-1.3949,0.9625,,0.569,,,
1098116,desktop,Tecno,0.2224,0.7927,,1.5189,,1.7506,-0.3215,1.8399,0.9762,,
1047718,mobile,,0.9595,,-0.8389,,,,,0.2518,1.7792,,0.5863
1094669,mobile,,-0.0574,-0.9628,-1.3503,,,-0.2445,0.9698,0.062,,-0.3047,
1060193,mobile,Huawei,0.8847,2.5877,0.6603,,-0.6244,0.3228,0.7071,0.0073,,0.794,-1.1617
1062931,mobile,Xiaomi,0.4878,,0.3254,0.6764,,-0.0937,0.093,,,0.4526,
1143733,mobile,Infinix,-1.3791,0.8944,-1.1671,1.0929,0.0675,-0.3386,0.0178,,-0.4969,-0.1997,
1115639,mobile,SM-G973F,0.9947,,,1.159,,,0.8907,,0.3762,,
1130103,mobile,Infinix,-1.5526,0.9544,-0.8715,-0.389,-2.3903,-0.348,-0.6604,,,,0.8985
1016974,mobile,SM-G973F,0.3676,-0.2593,0.3992,-0.6934,0.6308,0.0156,-0.7229,-0.8593,0.0087,,1.246
1125480,mobile,,-1.5779,-0.6443,0.6623,-1.49,-0.2106,-0.387,-0.3733,,,,-0.9593
1068452,mobile,Windows,-0.1819,-0.409,1.0442,-1.171,,0.3547,-0.3201,-0.8609,-2.3315,1.7187,
1078612,mobile,Infinix,,0.4938,,-0.5367,0.7752,0.4806,,0.4601,0.3053,,
1149258,mobile,Pixel,0.7622,-1.6023,,-1.0076,1.2644,-0.785,-0.4904,-0.4088,0.9973,0.7087,
1120538,mobile,,-1.1398,,,0.3249,2.096,0.4081,,1.2896,1.8702,-0.0142,
1094165,mobile,samsung,0.6436,0.3016,-0.5526,,0.2533,-1.0164,0.8505,,0.3578,0.2749,0.7072
1155822,mobile,Pixel,0.2195,1.7202,-0.9729,-0.1123,,,1.1333,,,0.9958,
1134844,mobile,iOS Device,,0.812,-1.2087,,,-0.2982,-0.5744,-1.37,2.1365,0.356,
1127593,mobile,Linux,0.121,-1.2017,,,-0.0914,1.607,,-0.17,-1.4196,,-1.5178
1057426,mobile,Linux,0.6754,-2.1916,-1.3153,-0.7064,-3.4948,-0.0085,0.1563,0.1498,-0.1748,-0.1598,0.2544
1035866,mobile,iOS Device,-1.6054,,0.3253,-1.9911,0.9275,,0.9298,0.1227,1.9079,,-1.7648
1105502,desktop,,,1.9722,1.1131,,,0.7566,,0.8398,-0.0704,-0.7707,
1112339,mobile,Trident/7.0,0.2193,-0.1043,0.5368,,0.1492,,0.1425,0.2091,,,-1.7391
1155259,mobile,Pixel,0.1849,-1.4411,3.0723,0.9736,-3.1572,-0.571,-0.8653,0.9615,,,
1089606,mobile,rv:11.0,-0.4333,-0.0506,,-0.3181,-0.2162,0.8704,,-1.0314,,,0.3591
1012248,mobile,Linux,-0.8983,-0.5295,0.0944,,,,0.3582,0.5508,,0.4336,
1081089,mobile,Trident/7.0,,-0.0346,2.0979,0.4411,,,0.7564,-0.0795,1.0407,-1.4919,
1020133,mobile,Xiaomi,,-0.2125,,-1.1839,-1.7005,-1.9845,,0.4699,,,0.9929
1078906,mobile,,0.167,-1.7831,-0.1488,-1.7978,,-0.4447,,,-1.5186,1.037,1.3641
1155876,mobile,rv:11.0,1.7578,1.6039,,0.9606,,,-1.1563,,,0.277,-1.895
1071938,mobile,Windows,-0.2802,,,-0.4593,1.0495,,,2.8562,,0.7202,
1067800,desktop,samsung,-0.4397,0.1041,,-1.8158,,,,,,1.3103,
1067756,desktop,samsung,,-0.591,-0.6474,2.0823,,0.9819,-0.4881,-0.07,,,-0.5952
1076309,mobile,Infinix,0.1571,-0.3081,-0.1424,,-0.6451,-0.3952,,-0.8383,,0.7939,-0.7083
1063957,mobile,SM-G973F,-0.368,-1.7251,0.2298,-0.4462,,1.9133,0.8564,,-0.7491,,0.2498
1105912,desktop,Trident/7.0,-1.1221,0.1142,1.5992,-0.7132,0.5262,0.2315,,0.0052,1.2479,,-1.7726
1114174,mobile,Tecno,-0.585,,-0.2466,-1.6311,,0.0799,,1.5135,,-0.6516,
1029833,mobile,Windows,-1.2125,-0.1128,-0.0911,-0.5777,1.4634,,,-0.1363,,,
1132834,mobile,Pixel,1.487,-0.821,,,0.8281,-0.7092,2.3022,1.541,-1.5003,,2.2842
1087986,mobile,SM-G973F,1.2053,0.5484,-1.1333,2.5156,1.0794,0.0741,,-0.5341,-1.3547,-0.1712,
1086124,mobile,Linux,-1.5061,0.0633,1.2099,-1.4487,,,,,1.523,,-0.9243
1002088,desktop,Tecno,0.39,0.472,-0.7543,-0.6109,,,1.0649,-0.4101,,,
1090115,mobile,Windows,-0.9024,,0.7157,,-1.0396,,,-0.5337,-0.3281,,
1099175,mobile,rv:11.0,,0.2898,-0.6636,-0.7777,0.684,,1.2822,,,-0.149,0.9788
1049840,mobile,Huawei,-0.208,-0.1123,0.5004,0.1555,,,0.6825,,0.1506,,0.0803
1006184,mobile,Infinix,-2.5032,-0.796,1.2295,,,1.9689,-0.3281,0.6607,-0.083,,
1029743,mobile,SM-G973F,1.3784,-2.4858,0.5226,,,-0.4389,,0.1991,0.8172,1.6772,
1154660,mobile,iOS Device,,,,,,0.6221,0.4611,-0.3464,0.5469,0.1826,-0.1734
1087925,desktop,Linux,-2.6657,-0.1561,0.7715,-0.8078,1.8353,0.211,0.092,-1.3107,,,
1039008,mobile,Infinix,0.9841,,0.1348,-0.0298,0.8149,-0.6759,0.3882,,,,-0.8697
1017638,mobile,Xiaomi,,0.0392,0.6258,1.4313,-1.8384,0.1066,-2.0694,,-0.6096,-1.6028,
1145171,mobile,Infinix,0.5149,-0.347,-0.1788,1.2792,-0.636,,-0.2342,0.4267,-0.079,0.4605,
1046617,mobile,Trident/7.0,,-0.3068,,,0.446,,,-0.7742,1.3642,,-0.5555
1112067,mobile,iOS Device,1.2433,0.4263,-1.8689,0.5246,,-0.0399,1.39,,,0.5213,-1.7625
1026363,mobile,iOS Device,-1.3688,-0.3888,1.4084,1.3915,-1.3612,-1.2966,-0.112,0.9852,0.2554,,-0.4822
1104316,desktop,Linux,0.9319,-0.0182,,-0.8399,,0.2623,-0.0039,0.4845,-1.903,-0.9941,
1054169,mobile,Trident/7.0,1.7999,1.0315,0.9111,,2.5144,,-1.1716,,1.1352,-0.2678,-1.8067
1029948,mobile,SM-G973F,0.72,,,0.3456,2.5145,1.2154,,-0.7833,,,0.6374
1012297,mobile,Xiaomi,-0.4207,-1.406,0.9489,,,-1.2211,-0.1381,,-2.027,0.7972,
1077896,desktop,Tecno,,3.0558,-0.5778,,,,2.3055,-0.3324,-1.3842,,-0.6213
1125625,mobile,Tecno,-0.4997,0.7535,0.3861,-1.0658,-1.3806,-2.1927,,-0.5529,1.7832,,
1148469,mobile,Linux,-0.9015,0.2793,-1.0367,,0.7645,,,,,,-1.5911
1004310,mobile,Trident/7.0,0.3933,1.4838,,0.3589,,,,,,,
1050184,mobile,SM-G973F,1.7932,-0.4759,,,,1.6642,0.922,0.2275,,,
1039879,mobile,MacOS,0.4859,-0.0517,-0.6653,-0.8618,0.6629,-0.4491,,,-1.3951,-0.6953,0.45
1015172,mobile,Trident/7.0,0.9359,0.6765,-0.0869,-0.7071,0.6931,-1.9302,,0.6401,,-0.3148,
1083364,desktop,Linux,,-1.2381,0.5971,-1.2873,,0.1968,,0.0666,0.1637,-1.0037,1.2221
1016213,mobile,SM-G973F,-1.967,,,,-2.8328,,-0.6946,0.3252,,-0.235,-0.331
1135838,mobile,,-0.129,0.6828,0.4146,-2.2368,,,,0.1184,-0.4936,,
1035197,mobile,SM-G973F,1.2092,-2.0786,,-0.4549,,-0.0367,1.3335,,1.1285,,
1003319,mobile,Windows,,1.3337,-0.0316,0.167,,-0.1538,,-0.8147,,-1.6027,
1114052,mobile,Tecno,-0.2996,,0.4072,,-1.4373,0.5958,-1.3726,,0.1412,0.3732,-1.3186
1084453,mobile,MacOS,1.1929,-0.3204,1.0547,-0.4008,0.5334,0.313,0.5718,,,,
1150248,mobile,Pixel,1.1269,-2.5458,,-1.0963,,-0.1268,-2.7926,0.3275,1.3164,,1.7301
1038925,mobile,Pixel,,-1.052,,,-1.0229,,,,,-0.5733,
1064348,desktop,rv:11.0,-0.476,,-0.6479,-0.1634,-1.4657,-0.6384,-0.1083,-1.2606,0.3519,0.7781,2.4768
1047625,mobile,Tecno,-1.2356,-2.6052,0.2726,-0.6213,-1.0905,-0.1515,0.483,,-1.3515,-0.6711,
1054485,desktop,,-0.0247,0.0007,-1.452,-0.4475,1.2481,,-0.2941,,0.6668,-0.2434,
1130719,mobile,,0.2677,0.6286,0.3356,,2.2366,,,0.4559,,0.2688,
1049630,mobile,Tecno,0.2561,-1.3846,1.1186,1.221,,-0.9125,,0.6533,0.5148,1.1858,
1149546,mobile,Windows,-0.3435,,-0.9904,-1.6372,1.7073,,,-0.8756,-0.4308,-0.1245,-0.8775
1026252,mobile,Tecno,-1.2909,0.0657,-0.2125,-2.441,,,-1.5765,-0.7438,,-0.6717,-0.5146
1048597,mobile,Windows,-0.0508,2.6345,1.5376,0.0421,3.2677,,,,2.3873,,1.1189
1097101,mobile,rv:11.0,,1.0615,0.1659,-0.9618,0.5208,2.4636,-0.0778,,,,
1135111,mobile,rv:11.0,-0.8207,-1.343,0.2298,-2.313,0.0527,,3.8048,-0.5839,-1.1002,1.3641,
1077128,mobile,Infinix,1.1255,0.1979,-0.1608,,,-0.5044,-0.4427,,-2.0676,0.7988,0.5943
1001098,desktop,iOS Device,-1.9246,-1.6505,0.8026,0.1248,-2.3372,0.4275,-0.2981,1.3216,1.3538,-0.1782,
1100392,mobile,Trident/7.0,,0.543,2.0572,,,,1.7652,0.5489,1.1757,1.6735,
1014903,desktop,SM-G973F,0.1395,-0.7743,-1.1736,,0.8613,-0.358,,0.0475,,,
1114692,mobile,,-0.1122,,-1.4118,0.5238,,,-0.2931,1.7928,-0.0685,,1.2394
1043207,mobile,Pixel,0.2966,-0.2601,-0.8643,1.4507,0.7944,,-1.1355,,-0.396,0.1708,
1117065,mobile,Infinix,-0.8757,-1.7493,-0.0944,,-0.4388,0.7368,0.2424,1.4704,-1.3399,-1.6504,
1067782,mobile,,1.1364,-1.3106,0.7962,,-0.1245,-1.1666,,1.2647,,,-0.0752
1033120,mobile,Pixel,-0.2836,-1.1909,-0.9479,,,-0.0295,0.5645,,-0.8113,,
1050250,mobile,Linux,0.6418,,,,,0.9624,0.6147,-0.2243,1.0554,0.3419,
1042012,mobile,Huawei,-0.0412,,-0.305,-0.2688,,,,-0.2325,-0.7894,,-0.7288
1075747,mobile,Tecno,0.7951,0.8469,-0.4421,-1.0371,0.4892,,,,,,
1013040,mobile,MacOS,-0.3305,0.9398,0.7093,,,-0.5824,,,0.396,,
1007552,mobile,Trident/7.0,0.4301,-0.4815,0.2172,0.914,,-0.4037,0.1791,0.9428,,-1.3735,1.3333
1081004,desktop,Pixel,,0.2735,0.0738,-1.139,0.2273,0.7056,-0.091,-0.3896,,,-1.7329
1020656,mobile,Trident/7.0,0.1551,-0.2116,-0.7309,0.7843,0.2952,-0.8939,-0.1961,,-0.0073,1.3552,
1025829,mobile,Linux,0.5788,-0.036,0.6057,-0.3123,1.0471,1.5581,0.1494,-0.5333,,-2.7773,-1.628
1093356,desktop,Xiaomi,0.5142,-0.4852,-0.1351,-0.0062,-0.8848,-0.6524,-0.139,,-2.5103,,
1057256,desktop,Infinix,-0.7729,-0.1245,-0.6218,,0.1835,-1.4609,,,,,-0.2138
1077446,mobile,iOS Device,-1.2736,0.0287,-0.8264,,-1.0124,-0.5794,-0.9268,-0.7559,,,
1014964,mobile,rv:11.0,-0.275,-0.2499,0.2876,-0.2647,0.3726,-0.2481,,-0.3861,-0.1858,-1.3939,
1004172,mobile,Windows,1.0055,-1.2759,1.3605,0.1063,-0.6301,0.6601,2.4383,-1.0372,,-0.0514,-0.1229
1128729,mobile,Pixel,,0.3525,0.9225,-0.1601,,,-0.708,0.4643,,,
1129128,desktop,Infinix,0.2542,-1.4054,-1.3244,0.2445,,1.1228,,-0.4768,-2.0863,,
1037078,mobile,Xiaomi,0.5489,1.0004,0.0754,,1.7017,,0.686,-0.3838,,-1.1848,0.7071
1070844,mobile,Pixel,-1.9602,,-2.7451,,0.5126,0.0197,0.4243,-0.0386,,,-1.5711
1100594,mobile,Infinix,,2.3422,,0.8892,1.9659,0.2699,0.6888,-0.155,1.8931,,
1037005,mobile,Huawei,-0.0402,-0.3617,,-1.4691,-0.9799,-0.347,,,-0.1189,2.0546,
1113273,mobile,Trident/7.0,,1.7496,-0.4154,0.4759,,0.3437,1.1195,,0.8851,,-1.2023
1044361,mobile,samsung,-1.5152,0.2628,,2.1199,,-0.0864,,0.8323,,1.0325,2.0654
1020242,mobile,SM-G973F,-0.9215,,-1.5636,,,-0.2144,1.2806,,,,
1056923,mobile,SM-G973F,-0.5557,0.7932,,0.3205,0.042,-0.373,,,0.0945,,0.348
1012264,desktop,Linux,-0.3254,0.481,-0.9105,,1.9818,-1.2424,,0.963,,0.9465,1.9383
1023504,mobile,Huawei,-0.9898,-0.9166,0.7789,,,-0.2957,,,,-0.2921,
1103464,desktop,Tecno,,1.8753,,0.2422,-0.3355,0.2084,,,,-0.5921,
1045559,desktop,Huawei,0.9988,,-0.247,,,-0.6452,2.3277,,-1.0681,-1.5579,-0.4934
1019585,mobile,Linux,0.9355,1.527,-1.9597,,0.1963,,-0.396,-0.6262,,-0.0874,
1089770,mobile,Tecno,,1.0861,1.7088,0.5284,,,,,2.2251,-1.8367,-1.7344
1137680,mobile,Infinix,0.9115,-0.3114,,,,0.4163,1.8953,-0.3689,-0.9451,1.5233,
1104430,mobile,MacOS,-1.2426,-0.5373,,-0.2626,0.5784,-0.1937,,-0.5856,,,
1136583,desktop,Tecno,,1.0906,0.9909,,0.8752,0.306,-0.6751,,,0.4764,-0.1189
1125935,mobile,Tecno,-0.2374,-1.3413,0.329,-0.2659,,,,,-2.2966,,-0.7239
1071650,mobile,,-1.1017,0.0745,,2.9413,1.3259,,1.5563,1.2889,-1.1683,,-0.6701
1009594,mobile,samsung,0.1251,-1.4969,0.0953,0.6612,,1.0486,,0.452,-1.8782,-1.376,-1.0817
1077533,mobile,SM-G973F,1.542,1.628,-0.977,,0.7307,-0.8275,,2.7962,,0.9311,
1021443,desktop,Windows,0.7591,2.1573,,,0.1924,,,0.0433,-0.6792,-2.0431,
1005062,mobile,Huawei,-0.5915,-0.8546,,-0.6031,-0.7643,-0.5363,0.4046,,,,0.4108
1005576,mobile,rv:11.0,-0.6873,-1.9022,0.9602,-0.8318,,,0.3364,-0.0654,,0.5639,
1101127,mobile,SM-G973F,-1.8257,-0.12,-0.0694,,1.3253,,-0.7151,0.5419,,0.1021,
1017208,desktop,Huawei,-0.2943,2.3192,-0.9826,,,-0.7057,,,0.2688,,-0.8279
1097633,desktop,samsung,0.0164,-1.4642,0.6711,,-0.4998,-2.1367,,0.958,,-1.2723,
1005738,mobile,rv:11.0,-1.1409,,0.1889,0.7543,,-0.3148,,0.937,0.0771,,
1017077,mobile,Infinix,-0.4875,-1.2051,,,-2.0428,0.0043,1.5418,,,,
1085755,mobile,rv:11.0,0.3422,-0.147,-0.7122,0.6277,,,,,0.4608,,-0.286
1088745,mobile,samsung,-0.493,1.1027,-0.4678,,,-0.4599,,0.4106,0.2279,,
1103392,mobile,MacOS,,1.0838,0.2085,-0.6774,,-1.1914,,-0.3727,,,-0.4408
1104157,mobile,rv:11.0,1.0457,-0.5349,-0.5236,,,2.1549,,0.1521,,,-1.219
1082000,mobile,,0.3858,,,,1.1381,,,,0.7216,,
1014862,mobile,Linux,-0.6761,-0.2445,0.472,,,2.1538,,-1.0293,,,
1106127,desktop,Linux,0.1966,-1.1027,-0.0443,-0.4949,0.2173,,,0.9928,1.0428,,
1135143,mobile,SM-G973F,,-2.7925,,,-0.6517,,0.6501,,-1.8311,,
1034386,mobile,iOS Device,,0.5148,,0.0672,,0.1864,0.9203,,1.8523,0.0038,
1106326,mobile,Windows,0.6672,,-0.8073,,-0.8127,0.0104,0.7429,-0.4047,,0.1873,-0.2658
1059692,mobile,Huawei,0.9369,,0.2556,0.352,,-0.1843,0.0014,-0.8018,,-0.1176,
1068471,mobile,Xiaomi,0.1102,0.1837,,3.1183,0.1926,0.3906,0.6697,,,-0.7431,
1080704,mobile,Linux,,-1.3119,-0.5111,,-0.0163,0.6676,1.0769,-2.14,,,
1015806,desktop,iOS Device,,,,0.9717,-1.2346,-0.3609,,-0.5831,0.8115,-0.2232,
1003251,desktop,SM-G973F,-0.8426,,-2.007,1.3167,-0.9834,-0.9198,0.4103,0.7565,-0.3012,,
1063406,desktop,iOS Device,-0.5106,,-0.1971,,0.4525,2.7716,,-0.0686,,,
1116785,mobile,Tecno,,0.3338,0.3165,1.2291,-1.3957,2.5453,-0.8912,,,,
1100591,mobile,Infinix,,0.5318,-0.4651,1.5174,0.3373,,0.1338,,-0.0305,-0.6271,
1023144,mobile,Infinix,-0.4426,-0.4752,0.5842,-1.7213,,0.6033,-2.036,0.2848,,,
1102723,mobile,Trident/7.0,-0.0525,0.3929,,-0.3656,,1.0691,-0.8011,1.5274,,,0.2277
1003705,mobile,Xiaomi,0.519,-1.37,,-0.5487,-0.9558,-0.1123,-0.2509,0.0677,0.4157,0.3532,
1126159,mobile,Linux,-0.353,0.0803,-0.3741,,-0.7163,0.2678,,-0.6332,-1.8883,,-0.1307
1110557,mobile,Pixel,1.9098,-1.5813,-0.9022,,0.5308,0.0876,1.4011,0.0756,,1.9656,-0.7445
1159081,mobile,samsung,-0.5606,,1.1554,1.3414,,,0.8354,-0.2836,-0.5678,0.1975,
1035573,mobile,Trident/7.0,0.8957,0.106,,,-2.1481,1.4256,1.4191,0.3011,0.1017,2.71,
1112237,mobile,Xiaomi,,0.3322,,-0.2621,,0.1442,,,,,
1095558,mobile,SM-G973F,0.0126,-0.2502,-1.8397,,-1.5616,-0.6758,,3.0914,,,0.6966
1152021,desktop,,0.079,,-2.4454,,1.5664,,,0.2773,,,
1022608,mobile,samsung,0.6101,,-0.2783,-0.5789,0.2609,1.2973,,-0.3425,1.5072,-1.1273,
1067504,mobile,Linux,,-1.5154,-0.4932,-1.2238,-0.1612,-0.132,0.8078,1.3871,,,
1088377,desktop,rv:11.0,-0.854,,1.0184,0.2508,0.2231,,-0.32,1.1408,1.2753,,
1088998,mobile,SM-G973F,-1.3801,,2.0256,-0.1243,,,,,,0.7034,-1.453
1121362,mobile,iOS Device,-0.0073,1.0044,,,-2.2489,1.5921,,,,0.7186,
1035780,mobile,,0.6257,-0.0716,-0.3555,-0.1319,-1.3664,0.4266,-0.4898,-0.8142,,0.1855,-1.3137
1008968,desktop,Tecno,-0.0613,-1.3242,0.6495,-0.2193,-1.0182,-0.4375,-1.3987,2.7479,,,
1037126,mobile,Huawei,0.2839,1.5069,-1.6028,-2.6884,,-1.3989,1.495,-0.3458,1.5504,0.2913,
1129481,desktop,Infinix,-1.098,,0.8013,,3.1178,-1.0167,0.4646,-0.6118,,,
1026348,mobile,samsung,0.7574,,-0.9253,-0.0339,0.7332,,-0.6559,-0.1402,,,
1043511,mobile,Linux,0.1185,0.8362,-0.9691,0.7657,0.2442,0.0942,0.2841,,1.07,-0.8359,1.3945
1043910,desktop,SM-G973F,-0.6577,,-0.1261,-0.8644,0.5078,-0.9041,-0.4054,,-1.2913,-0.4331,1.3902
1034016,mobile,Huawei,,,,,,0.5974,-0.7776,,,,
1029363,mobile,samsung,0.9493,,1.4442,-0.3185,-0.0991,-1.0643,0.3492,-1.2689,,-0.33,-0.0922
1098942,mobile,samsung,-0.762,,,0.1513,0.5946,-0.6006,,,,-0.3543,-0.1864
1008025,mobile,Trident/7.0,0.4773,-1.3299,,0.2421,,-0.5045,1.4698,,-0.1563,,-2.4112
1047741,desktop,Huawei,1.945,-0.5884,-0.4912,,-0.5961,0.0423,-1.4283,0.7433,1.4406,1.4691,
1076528,mobile,Linux,0.1737,-1.361,-2.0992,,,,-0.9684,0.8867,2.0197,0.1851,0.0135
1077099,mobile,samsung,-0.0293,,0.0351,0.0934,,-0.0564,-0.4477,-1.4489,0.0767,1.3785,1.3521
1044965,mobile,iOS Device,1.1026,0.4318,0.9649,,,-1.0528,,-1.2278,-0.0137,,-0.888
1087599,mobile,Windows,-0.3811,,0.5831,1.154,,-1.7641,0.1598,,,0.1165,-1.3222
1054352,mobile,rv:11.0,-0.4076,,0.755,-0.799,,,-0.7488,,,0.3451,
1150143,mobile,,-0.0806,,,-0.9496,,0.3422,0.174,,,0.9958,0.8562
1100907,mobile,Pixel,0.3489,,-0.0336,,0.7584,2.2419,,0.8203,-0.8076,,
1008378,mobile,Xiaomi,,,2.08,0.1951,,0.8351,,,-0.2849,,0.545
1144654,mobile,Infinix,-0.8933,0.1215,0.5052,-0.8251,0.4004,0.4271,,,1.1441,0.9396,
1004363,desktop,SM-G973F,-1.5329,-1.1632,0.5691,0.5373,-0.5422,,-0.6692,-0.1969,0.0,1.1376,-1.4346
1074236,mobile,,-0.8815,,-2.3036,-1.0219,0.2478,,0.3981,1.6301,,,-0.1306
1076690,mobile,Tecno,0.0953,1.1289,,-0.4919,,-1.3546,,,,-0.8584,-0.9025
1116355,mobile,,0.2648,1.0304,,,0.8087,,-0.0113,,,-2.5195,0.3311
1118086,mobile,iOS Device,0.2425,-1.1386,,,,,,-1.6047,,,0.2035
1153271,mobile,Windows,,-1.1962,,-0.3311,-0.1198,,-0.4173,,-1.6969,-0.8722,-0.2239
1031975,mobile,Windows,1.2496,-1.8198,1.8239,-0.3958,,,-0.3578,0.4307,-0.4371,-0.222,
1084553,mobile,Trident/7.0,2.0782,,-0.7831,-2.204,0.4716,-0.2875,-0.8413,,,1.8041,-1.6073
1118403,mobile,Xiaomi,0.7397,1.2894,,,,,,,-1.8326,0.3242,
1066070,mobile,SM-G973F,0.631,0.0063,-1.9278,-0.5247,-0.5397,0.1083,,-1.2901,,-0.9618,
1002620,mobile,iOS Device,0.0086,,,-1.2616,-2.0057,2.7529,0.7934,,-0.4778,,-1.3357
1115900,mobile,Huawei,1.3612,1.0982,-0.4083,0.3981,-0.3238,,1.3222,-0.2548,-0.5253,1.4835,-1.3908
1142865,mobile,Windows,0.7076,0.5056,,0.4769,,-0.0304,,1.217,,,
1129106,desktop,Pixel,-0.1124,-0.9259,1.083,-0.4367,-0.0793,0.4968,0.7162,-0.5923,1.3065,,
1156384,desktop,Xiaomi,-0.1028,,-0.6501,1.4994,0.4562,,,0.1761,-0.1876,,
1136369,mobile,,2.1247,0.3835,,0.2481,-3.2505,-0.9071,1.0508,-3.121,-1.0155,,1.442
